nr_ambs,nr_emergencias,velocidade_amb,dist_amb_emer,prioridade_emergencia,tempo_de_resposta
19,4,11,31.400636936215164,5,7.709206715675484
19,4,14,28.178005607210743,2,9.025429372458678
19,3,12,29.154759474226502,7,5.85912657903775
19,3,12,30.01666203960727,8,6.002777006601211
19,3,11,21.470910553583888,3,6.903801918833434
19,2,10,33.28663395418648,2,11.657326790837296
19,1,12,29.68164415931166,1,14.946940693218611
20,2,11,9.0,3,4.636363636363637
20,2,6,2.0,5,2.6666666666666665
20,2,12,14.212670403551895,8,3.3687784005919825
20,2,10,15.231546211727817,6,4.046309242345563
20,2,11,18.601075237738275,8,4.382013679588777
20,2,10,13.038404810405298,3,5.6076809620810595
20,2,9,21.213203435596427,7,5.714045207910317
20,2,13,31.240998703626616,7,5.806307492865633
20,2,12,13.0,4,4.166666666666666
20,2,11,22.561028345356956,4,6.102005153701264
20,2,11,3.1622776601683795,1,10.574959574576068
20,2,11,18.027756377319946,8,4.277773886785445
20,2,12,25.709920264364882,10,5.28498671072748
20,2,13,4.47213595499958,8,1.6880209161537816
20,2,12,10.04987562112089,2,6.674979270186815
20,2,9,37.53664875824692,3,11.34147750183265
20,2,13,2.0,6,1.3076923076923077
20,2,11,15.0,3,5.727272727272727
20,2,9,21.95449840010015,5,6.878777422244478
20,2,13,6.4031242374328485,1,10.98509603652813
20,2,12,24.0,5,6.0
20,2,12,25.317977802344327,2,9.219662967057388
20,2,10,26.832815729997478,3,8.366563145999496
20,2,11,17.11724276862369,6,4.11222595793158
20,2,9,25.079872407968907,8,6.573304979548646
20,2,7,33.24154027718932,3,12.497582936339807
20,2,11,25.495097567963924,3,7.63547228508435
20,2,12,21.93171219946131,3,6.655285366576885
20,2,11,19.849433241279208,4,5.608987862050765
20,2,11,25.179356624028344,6,5.578064840732426
20,2,13,27.16615541441225,9,5.179408525294192
20,2,12,20.615528128088304,3,6.435921354681383
20,2,10,10.04987562112089,9,3.009975124224178
20,2,6,30.23243291566195,9,11.077477638553983
20,2,12,9.055385138137417,10,2.509230856356236
20,2,11,22.360679774997898,8,5.065578140908709
20,2,13,27.85677655436824,6,5.285657931441268
20,2,12,21.93171219946131,2,8.655285366576885
20,2,12,30.805843601498726,1,15.134307266916455
20,2,11,26.92582403567252,5,6.8956043701222764
20,2,11,15.033296378372908,3,5.73332661424962
20,2,11,4.47213595499958,10,1.8131156281817418
20,2,13,20.12461179749811,2,8.096094122692016
20,1,6,22.47220505424423,8,8.49073501808141
20,1,11,13.92838827718412,7,3.5324342322152944
20,2,10,9.219544457292887,1,11.843908891458577
20,2,12,16.64331697709324,7,3.773886162848873
20,2,7,30.479501308256342,6,9.708428945216097
20,2,11,19.1049731745428,1,13.473631486280508
20,1,11,11.313708498984761,8,3.05703790890632
21,2,14,25.079872407968907,7,4.58283891542413
21,2,14,12.36931687685298,5,3.7670452681218545
21,2,14,14.422205101855956,6,3.060315014550851
21,2,10,5.0990195135927845,9,2.019803902718557
21,2,11,15.556349186104045,3,5.82842712474619
21,2,11,12.36931687685298,6,3.2489667048823603
21,2,11,25.942243542145693,6,5.716771553117399
21,2,12,19.0,3,6.166666666666666
21,2,11,28.284271247461902,8,6.1425947722658005
21,2,13,24.758836806279895,5,5.8090518163507525
21,2,14,11.40175425099138,7,2.6288220358559116
21,2,14,17.11724276862369,4,4.44532039551767
21,2,10,32.64965543462902,1,16.529931086925803
21,2,14,27.294688127912362,5,5.8992411611303375
21,2,14,24.08318915758459,1,13.440455593940655
21,2,13,20.024984394500787,8,4.080766829923198
21,2,14,2.0,4,2.2857142857142856
21,2,12,5.0,1,10.833333333333334
21,2,9,28.861739379323623,10,7.4137198620719165
21,2,14,11.0,6,2.571428571428571
21,2,14,23.600847442411894,1,13.37154963463027
21,2,13,23.769728648009426,10,4.656881330462989
21,2,10,26.870057685088806,1,15.374011537017761
21,2,14,23.769728648009426,10,4.395675521144204
21,2,8,22.825424421026653,5,7.706356105256663
21,2,11,6.324555320336759,5,3.1499191491521383
21,2,13,24.08318915758459,6,4.705106024243783
21,2,8,21.587033144922902,5,7.3967582862307255
21,2,14,14.422205101855956,7,3.060315014550851
21,2,14,27.018512172212592,7,4.859787453173228
21,2,12,14.317821063276353,5,4.386303510546059
21,2,13,23.021728866442675,6,4.54180444099118
21,2,9,25.612496949731394,9,6.6916659888291985
21,2,14,10.295630140987,9,2.4708043058552858
21,2,14,6.082762530298219,2,5.868966075756888
21,2,14,27.16615541441225,8,4.8808793449160355
21,2,14,29.732137494637012,5,6.247448213519573
21,2,13,30.610455730027933,3,7.709300881542759
21,2,12,22.47220505424423,4,5.745367509040705
21,2,7,25.317977802344327,1,17.23370794352695
21,1,14,16.0,3,5.285714285714286
21,2,14,28.284271247461902,8,5.040610178208843
21,2,11,17.69180601295413,9,4.2166920023552965
21,1,14,25.495097567963924,5,5.642156795423418
21,2,12,8.602325267042627,7,2.433720877840438
21,2,13,12.0,2,6.846153846153847
21,2,14,31.38470965295043,9,5.48352995042149
21,2,14,7.0710678118654755,2,6.010152544552211
21,1,12,7.0710678118654755,10,2.1785113019775793
21,1,14,23.40939982143925,5,5.344199974491321
22,2,14,12.649110640673518,2,6.807015805810503
22,2,13,15.264337522473747,1,12.348359618842114
22,2,13,32.802438933713454,8,6.046529066725147
22,2,13,14.142135623730951,2,7.175713172881685
22,2,13,11.180339887498949,5,3.7200522903844537
22,2,13,21.840329667841555,5,5.36005071812947
22,2,13,22.20360331117452,7,4.4159389709499255
22,2,10,10.770329614269007,7,3.1540659228538015
22,2,14,20.396078054371138,5,4.9137254363387335
22,2,11,22.80350850198276,7,5.146092454905956
22,2,13,25.179356624028344,5,5.8737471729274375
22,2,12,20.024984394500787,7,4.337497399083464
22,2,14,20.09975124224178,5,4.871393034605969
22,2,11,22.20360331117452,7,5.037018783849913
22,2,14,9.848857801796104,4,3.406979685970872
22,2,11,33.421549934136806,5,8.076645442570328
22,2,11,15.811388300841896,2,7.874797872880345
22,2,11,24.331050121192877,10,5.423827294762341
22,2,9,32.55764119219941,3,10.235031376044315
22,2,14,23.853720883753127,10,4.407674411964733
22,2,12,16.0312195418814,3,5.6718699236469
22,2,14,25.298221281347036,2,8.614031611621005
22,2,13,27.018512172212592,10,5.1566941803403985
22,2,13,33.301651610693426,3,8.123331017029757
22,2,14,18.681541692269406,7,3.6687916703242007
22,2,13,18.110770276274835,10,3.7862723501961284
22,2,13,28.0178514522438,3,7.310438684960585
22,2,8,27.459060435491963,6,7.864765108872991
22,2,14,22.360679774997898,7,4.1943828249997
22,2,13,31.064449134018133,4,6.779146020618175
22,2,14,25.495097567963924,10,4.642156795423418
22,2,13,22.561028345356956,6,4.470927437747224
22,2,13,27.892651361962706,8,5.291177132609647
22,2,14,13.0,6,2.857142857142857
22,2,13,24.698178070456937,6,4.799719703147221
22,2,14,14.317821063276353,6,3.0454030090394792
22,2,14,22.20360331117452,5,5.171943330167789
22,1,13,19.1049731745428,6,3.9392266422373536
22,1,13,17.029386365926403,1,12.619905594757908
22,2,14,17.46424919657298,8,3.4948927423675684
22,2,13,30.479501308256342,2,9.689154047424053
22,2,13,17.46424919657298,10,3.6868075687035353
22,2,14,12.041594578792296,6,2.720227796970328
22,2,14,22.360679774997898,6,4.1943828249997
22,2,13,8.54400374531753,2,6.314462114664235
22,2,14,19.1049731745428,4,4.729281882077543
22,2,13,17.72004514666935,2,7.726160791795285
22,2,13,29.698484809834994,4,6.568997663051538
22,2,14,26.476404589747453,2,8.782343512821065
22,1,13,20.024984394500787,4,5.080766829923198
23,2,13,20.591260281974,4,5.167886197226769
23,2,14,26.870057685088806,7,4.838579669298401
23,2,13,34.20526275297414,9,6.262348115842176
23,2,11,33.94112549695428,6,7.17111372671896
23,2,11,20.12461179749811,1,13.659020326817839
23,2,14,33.60059523282288,6,5.8000850332604115
23,2,9,25.059928172283335,6,6.568872927174074
23,2,12,13.038404810405298,10,3.173067468400883
23,2,14,23.345235059857504,10,4.335033579979644
23,2,13,21.02379604162864,1,13.234430160250561
23,2,13,31.76476034853718,10,5.886886207467258
23,2,14,26.92582403567252,2,8.846546290810359
23,2,8,36.235341863986875,9,10.058835465996719
23,2,14,12.165525060596439,4,3.737932151513777
23,2,9,23.769728648009426,7,6.282161921779872
23,2,10,18.24828759089466,6,4.649657518178932
23,2,8,19.209372712298546,2,9.802343178074636
23,2,14,24.20743687382041,6,4.45820526768863
23,2,13,29.206163733020468,6,5.493255958926226
23,2,8,14.866068747318506,1,13.716517186829627
23,2,14,21.840329667841555,5,5.120047095405937
23,2,12,5.0990195135927845,6,1.8498365855987973
23,2,9,13.341664064126334,7,3.9648142364725185
23,2,14,30.4138126514911,4,6.344830378784443
23,2,13,18.110770276274835,8,3.7862723501961284
23,2,13,27.85677655436824,10,5.285657931441268
23,2,9,15.231546211727817,8,4.384788047050626
23,2,14,15.652475842498529,5,4.23606797749979
23,2,13,20.248456731316587,6,4.115147189433321
23,2,12,29.410882339705484,2,9.901813723284247
23,2,14,21.470910553583888,4,5.06727293622627
23,2,13,19.026297590440446,8,3.927122706221607
23,2,14,35.608987629529715,2,10.08699823278996
23,2,13,15.132745950421556,2,7.328114761603317
23,2,11,26.40075756488817,6,5.800137739070577
23,2,13,8.602325267042627,2,6.3234346564680965
23,1,14,20.248456731316587,5,4.89263667590237
23,2,11,8.48528137423857,6,2.54277843167974
23,2,10,7.211102550927978,10,2.442220510185596
23,2,12,27.459060435491963,9,5.576510072581994
23,2,11,25.942243542145693,1,14.716771553117399
23,2,14,19.79898987322333,5,4.82842712474619
23,2,13,29.0,10,5.461538461538462
23,2,14,17.029386365926403,5,4.432769480846629
23,2,13,25.317977802344327,8,4.895073508052974
23,2,7,11.40175425099138,3,6.257644071711823
23,2,14,27.586228448267445,3,6.940889778323921
23,2,12,27.51363298439521,10,5.585605497399201
23,2,14,20.808652046684813,5,4.972664578097831
23,1,13,12.529964086141668,8,2.9276867824833337
24,2,14,2.0,3,3.2857142857142856
24,2,13,2.23606797749979,10,1.3440104580768908
24,2,13,26.0,2,9.0
24,2,13,1.4142135623730951,5,2.2175713172881686
24,2,13,23.40939982143925,2,8.601446126375269
24,2,14,1.0,5,2.142857142857143
24,2,12,12.727922061357855,6,3.1213203435596424
24,2,14,20.248456731316587,3,5.89263667590237
24,2,12,14.866068747318506,10,3.4776781245530843
24,2,14,24.331050121192877,10,4.475864303027554
24,2,14,18.110770276274835,6,3.5872528966106905
24,2,14,17.26267650163207,7,3.4660966430902955
24,2,14,17.69180601295413,6,3.5274008589934476
24,2,12,28.792360097775937,10,5.7987266829626565
24,2,11,36.235341863986875,3,9.588243975270341
24,2,12,23.08679276123039,4,5.847798793538399
24,2,10,24.08318915758459,8,5.8166378315169185
24,2,14,23.021728866442675,4,5.28881840949181
24,2,14,18.027756377319946,7,3.575393768188564
24,2,12,0.0,9,1.0
24,2,10,31.38470965295043,5,8.276941930590086
24,2,9,25.179356624028344,8,6.59541258311741
24,2,14,28.635642126552707,4,6.0908060180789585
24,2,14,12.041594578792296,2,6.7202277969703275
24,2,14,28.442925306655784,1,14.06327504380797
24,2,14,27.073972741361768,5,5.86771039162311
24,2,14,3.1622776601683795,1,10.451753951452625
24,2,9,23.853720883753127,9,6.30082686305625
24,2,13,35.608987629529715,1,15.478305789158417
24,2,8,20.248456731316587,2,10.062114182829147
24,2,14,27.80287754891569,2,8.971839649845098
24,2,14,21.095023109728988,5,5.0135747299612845
24,2,14,34.40930106817051,8,5.915614438310072
24,2,13,13.038404810405298,3,5.005908432370045
24,2,13,19.0,8,3.923076923076923
24,2,12,24.839484696748443,6,5.13991411612474
24,2,12,26.076809620810597,2,9.346134936801766
24,2,14,26.248809496813376,10,4.749829928116196
24,2,14,8.246211251235321,9,2.1780301787479033
24,2,14,24.20743687382041,3,6.45820526768863
24,2,14,17.26267650163207,4,4.466096643090296
24,2,14,24.08318915758459,3,6.440455593940656
24,2,14,27.202941017470888,9,4.886134431067269
24,2,14,30.528675044947494,7,5.361239292135356
24,2,13,38.2099463490856,10,6.878453284474707
24,2,14,25.495097567963924,8,4.642156795423418
24,2,14,38.897300677553446,1,15.556757239650493
24,2,14,24.020824298928627,1,13.431546328418374
24,2,14,27.202941017470888,4,5.886134431067269
24,1,14,18.973665961010276,3,5.710523708715754
25,2,12,12.806248474865697,2,7.13437474581095
25,2,14,18.35755975068582,8,3.6225085358122597
25,2,14,22.02271554554524,3,6.1461022207921765
25,2,11,38.2099463490856,4,8.947262972561017
25,2,11,22.135943621178654,10,5.024717022032482
25,2,11,17.0,3,6.090909090909091
25,2,12,22.47220505424423,5,5.745367509040705
25,2,12,25.80697580112788,7,5.301162633521313
25,2,14,18.439088914585774,6,3.634155559226539
25,2,13,34.828149534535996,9,6.358176851467077
25,2,10,20.09975124224178,2,9.019950248448357
25,2,11,11.180339887498949,10,3.0327890704543545
25,2,10,28.442925306655784,9,6.688585061331157
25,2,14,9.219544457292887,1,11.31707777961327
25,2,9,27.0,8,7.0
25,2,9,25.495097567963924,6,6.665577237325317
25,2,14,24.020824298928627,9,4.431546328418375
25,2,14,25.612496949731394,2,8.658928135675914
25,2,13,21.2602916254693,9,4.270814096226046
25,2,12,12.083045973594572,5,4.013840995599095
25,2,12,30.479501308256342,9,6.07991688470939
25,2,14,17.029386365926403,4,4.432769480846629
25,2,12,19.026297590440446,2,8.171049598406741
25,2,13,27.80287754891569,3,7.27736577675626
25,2,12,33.60059523282288,8,6.600099205470481
25,2,14,21.400934559032695,8,4.057276365576099
25,2,14,24.758836806279895,3,6.536976686611414
25,2,14,31.400636936215164,7,5.485805276602166
25,2,12,27.892651361962706,3,7.648775226993784
25,2,7,27.202941017470888,8,8.772268862134538
25,2,14,21.400934559032695,8,4.057276365576099
25,2,13,34.40930106817051,3,8.293738625872386
25,2,12,22.090722034374522,10,4.6817870057290865
25,2,9,7.280109889280518,7,2.617802197617893
25,2,14,35.0,6,6.0
25,2,14,34.713109915419565,9,5.959015702202795
25,2,14,34.40930106817051,5,6.915614438310072
25,2,12,28.160255680657446,3,7.693375946776241
25,2,12,32.802438933713454,7,6.467073155618909
25,2,12,31.622776601683793,4,7.270462766947299
25,2,13,16.278820596099706,5,4.504433937861493
25,2,14,26.248809496813376,5,5.749829928116196
25,2,14,14.035668847618199,1,12.005095549659742
25,2,14,3.605551275463989,6,1.5150787536377126
25,2,7,29.410882339705484,7,9.403109239915853
25,2,14,3.1622776601683795,1,10.451753951452625
25,2,13,29.0,4,6.461538461538462
25,2,14,20.615528128088304,4,4.945075446869758
25,2,12,8.06225774829855,2,6.343709624716425
25,1,12,18.384776310850235,5,5.064129385141706
26,2,14,20.591260281974,2,7.9416086117105715
26,2,13,19.697715603592208,1,13.030417785168032
26,2,11,19.697715603592208,8,4.581402837016765
26,2,13,15.297058540778355,9,3.3533936216582085
26,2,13,30.4138126514911,5,6.6790481002294
26,2,12,24.515301344262525,5,6.0858835573770875
26,2,12,20.248456731316587,8,4.374742788552764
26,2,10,15.556349186104045,8,4.111269837220809
26,2,10,23.769728648009426,8,5.753945729601885
26,2,14,22.47220505424423,4,5.210315007749176
26,2,12,24.73863375370596,8,5.123105625617661
26,2,11,32.7566787083184,8,6.955759765148799
26,2,13,14.035668847618199,10,3.1593336688643383
26,2,9,25.0,6,6.555555555555555
26,2,13,3.1622776601683795,7,1.48650425541052
26,2,9,32.01562118716424,4,9.114582486036499
26,2,9,31.400636936215164,4,8.977919319158925
26,2,14,32.7566787083184,6,5.679525529759771
26,2,9,29.698484809834994,10,7.599663291074443
26,2,9,16.0,8,4.555555555555555
26,2,13,26.248809496813376,10,5.038278384125134
26,2,13,5.830951894845301,6,1.8970695222838925
26,2,13,28.600699292150182,8,5.400107583407721
26,2,14,18.027756377319946,5,4.5753937681885635
26,2,13,4.123105625617661,3,3.634323942402717
26,2,8,12.529964086141668,10,4.132491021535417
26,2,13,26.019223662515376,2,9.002957486540828
26,2,12,27.80287754891569,8,5.633812924819281
26,2,14,27.018512172212592,1,13.859787453173228
26,2,13,20.396078054371138,8,4.137858162210945
26,2,13,19.1049731745428,7,3.9392266422373536
26,2,12,22.02271554554524,9,4.6704525909242065
26,2,12,28.284271247461902,1,14.714045207910317
26,2,7,11.313708498984761,7,4.232488142567075
26,2,13,25.0,9,4.846153846153847
26,2,13,19.313207915827967,1,12.971262756281225
26,2,13,19.72308292331602,8,4.034320449740926
26,2,12,27.202941017470888,10,5.533823502911814
26,2,12,27.313000567495326,3,7.552166761249221
26,2,13,24.166091947189145,7,4.717860299567561
26,2,11,22.360679774997898,7,5.065578140908709
26,2,13,24.041630560342615,7,4.698712393898864
26,2,14,15.652475842498529,10,3.23606797749979
26,2,12,20.808652046684813,5,5.468108674447469
26,2,13,18.0,6,3.769230769230769
26,2,11,19.4164878389476,3,6.5302705161722905
26,2,14,28.284271247461902,6,5.040610178208843
26,2,13,26.40075756488817,7,5.061655009982795
26,2,13,28.0,7,5.3076923076923075
26,1,13,3.0,9,1.4615384615384617
27,2,14,18.110770276274835,7,3.5872528966106905
27,2,14,10.295630140987,1,11.470804305855285
27,2,11,21.095023109728988,9,4.835458747223452
27,2,12,24.166091947189145,7,5.0276819911981905
27,2,14,10.04987562112089,2,6.4356965173029845
27,2,13,27.586228448267445,10,5.244035145887299
27,2,8,9.055385138137417,7,3.2638462845343543
27,2,9,17.11724276862369,8,4.80383172636082
27,2,11,28.0178514522438,8,6.094154809498873
27,2,10,16.76305461424021,8,4.352610922848042
27,2,13,25.632011235952593,9,4.943386343992707
27,2,14,26.019223662515376,6,4.717031951787911
27,2,9,27.459060435491963,1,16.102013430109324
27,2,14,21.93171219946131,10,4.1331017427801875
27,2,13,3.1622776601683795,1,10.48650425541052
27,2,13,17.029386365926403,4,4.619905594757908
27,2,14,18.439088914585774,4,4.634155559226539
27,2,10,38.2099463490856,9,8.64198926981712
27,2,14,3.605551275463989,8,1.5150787536377126
27,2,10,30.01666203960727,2,11.003332407921453
27,2,14,24.186773244895647,6,4.455253320699378
27,2,14,16.1245154965971,2,7.303502213799586
27,2,13,16.1245154965971,10,3.480694691784169
27,2,10,24.186773244895647,2,9.83735464897913
27,2,12,8.06225774829855,10,2.343709624716425
27,2,14,14.142135623730951,7,3.0203050891044216
27,2,13,27.85677655436824,8,5.285657931441268
27,2,13,8.06225774829855,3,4.240347345892085
27,2,7,15.264337522473747,10,5.361239292135356
27,2,9,31.144823004794873,3,9.921071778843306
27,2,14,21.633307652783937,4,5.0904725218262765
27,2,14,11.180339887498949,10,2.59719141249985
27,1,13,4.123105625617661,6,1.634323942402717
27,2,13,28.30194339616981,8,5.354145137872279
27,2,14,15.0,1,12.142857142857142
27,2,13,22.847319317591726,6,4.514972202706419
27,2,14,20.09975124224178,4,4.871393034605969
27,2,12,8.0,6,2.333333333333333
27,2,9,30.463092423455635,8,7.769576094101252
27,2,13,27.65863337187866,4,6.255174364904409
27,2,13,5.830951894845301,5,2.8970695222838927
27,2,14,28.30194339616981,4,6.043134770881402
27,2,12,19.026297590440446,10,4.171049598406741
27,2,13,20.518284528683193,10,4.156659158258953
27,2,7,11.045361017187261,7,4.155817433482074
27,2,11,3.1622776601683795,6,1.5749595745760692
27,2,13,36.87817782917155,7,6.673565819872546
27,2,14,27.16615541441225,6,4.8808793449160355
27,2,14,24.020824298928627,8,4.431546328418375
27,1,13,12.36931687685298,7,2.902971827208151
